"number"	"standard_number"	"standard_code"	"professional_area"	"professional_type"	"standard_name"	"order_Mintrud"
"265"	"678"	"25.044"	"Ракетно-космическая промышленность"	"Деятельность по обеспечению актуальной и достоверной информацией социально-экономического, экологического, географического характера"	"Специалист по применению геоинформационных систем и технологий для решения задач государственного и муниципального уровня"	"921н от 01.12.2015"	""	""
"266"	"691"	"25.045"	"Ракетно-космическая промышленность"	"Создание ракет-носителей, разгонных блоков, ракет космического назначения"	"Инженер-конструктор по ракетостроению"	"939н от 02.12.2015"	""	""
"267"	"669"	"15.019"	"Рыбоводство и рыболовство"	"Ихтиопатологический контроль состояния здоровья, качества и безопасности водных биологических ресурсов"	"Ихтиопатолог"	"1006н от 09.12.2015"	""	""
"268"	"135"	"15.007"	"Рыбоводство и рыболовство"	"Промысловые работы на рыболовном судне"	"Мастер по добыче рыбы"	"608н от 08.09.2014"	""	""
"269"	"293"	"15.011"	"Рыбоводство и рыболовство"	"Обработка рыбы и морепродуктов"	"Обработчик рыбы и морепродуктов"	"1091н от 22.12.2014"	""	""
"270"	"310"	"15.012"	"Рыбоводство и рыболовство"	"Ведение, контроль и управление процессом производства полуфабрикатов и кулинарных изделий из рыбы и морепродуктов"	"Оператор линии по производству полуфабрикатов и кулинарных изделий из рыбы и морепродуктов"	"1067н от 22.12.2014"	""	""
"271"	"311"	"15.013"	"Рыбоводство и рыболовство"	"Эксплуатация рыбопромысловых машин и лебедок различных систем в прибрежном рыболовстве"	"Оператор рыбопромысловых машин"	"1086н от 22.12.2014"	""	""
"272"	"320"	"15.014"	"Рыбоводство и рыболовство"	"Ведение технологических и вспомогательных операций при копчении холодным и горячим способом в коптильных установках (камерах) периодического и непрерывного действия"	"Оператор коптильной установки"	"1088н от 22.12.2014"	""	""
"273"	"328"	"15.015"	"Рыбоводство и рыболовство"	"Ведение и разработка технологических процессов по переработке рыбы и морепродуктов"	"Технолог по переработке рыбы и морепродуктов"	"1135н от 25.12.2014"	""	""
"274"	"453"	"15.016"	"Рыбоводство и рыболовство"	"Промысловые и палубные работы на рыболовном судне"	"Матрос на судах рыбопромыслового флота"	"188н от 23.03.2015"	""	""
"275"	"472"	"15.017"	"Рыбоводство и рыболовство"	"Проектирование и эксплуатация технических средств аквакультуры"	"Специалист по техническим средствам аквакультуры"	"244н от 23.04.2015"	""	""
"276"	"561"	"15.018"	"Рыбоводство и рыболовство"	"Промышленное рыболовство"	"Капитан судна рыбопромыслового флота"	"727н от 19.10.2015"	""	""
"277"	"670"	"15.020"	"Рыбоводство и рыболовство"	"Контроль производства и управление качеством продукции из рыбы и морепродуктов, разработка программ производственного контроля"	"Специалист по контролю качества производства продукции из рыбы и морепродуктов"	"670н от 02.12.2015"	""	""
"278"	"671"	"15.021"	"Рыбоводство и рыболовство"	"Организация и проведение исследований объектов технологического процесса переработки рыбы и морепродуктов"	"Химик-технолог, лаборант по переработке рыбы и морепродуктов"	"950н от 02.12.2015"	""	""
"279"	"153"	"06.015"	"Связь, информационные и коммуникационные технологии"	"Создание и поддержка информационных систем (ИС) в экономике"	"Специалист по информационным системам"	"896н от 18.11.2014"	""	""
"280"	"106"	"06.006"	"Связь, информационные и коммуникационные технологии"	"Эксплуатация и развитие систем радиосвязи и телекоммуникационных систем"	"Специалист по радиосвязи и телекоммуникациям"	"318н от 19.05.2014"	""	""
"281"	"114"	"06.010"	"Связь, информационные и коммуникационные технологии"	"Техническая поддержка пользователей услугами связи и телекоммуникаций"	"Инженер технической поддержки в области связи (телекоммуникаций)"	"317н от 19.05.2014"	""	""
"282"	"146"	"06.011"	"Связь, информационные и коммуникационные технологии"	"Поддержание эффективной работы баз данных, обеспечивающих функционирование информационных систем в организации"	"Администратор баз данных"	"647н от 17.09.2014"	""	""
"283"	"147"	"06.012"	"Связь, информационные и коммуникационные технологии"	"Предпринимательская деятельность в области информационных технологий"	"Менеджер продуктов в области информационных технологий"	"915н от 20.11.2014"	""	""
"284"	"149"	"06.014"	"Связь, информационные и коммуникационные технологии"	"Информационные технологии в экономике и государственном управлении"	"Менеджер по информационным технологиям"	"716н от 13.10.2014"	""	""
"285"	"154"	"06.016"	"Связь, информационные и коммуникационные технологии"	"Менеджмент проектов в области информационных технологий (ИТ)"	"Руководитель проектов в области информационных технологий"	"893н от 18.11.2014"	""	""
"286"	"190"	"06.017"	"Связь, информационные и коммуникационные технологии"	"Руководство разработкой программного обеспечения"	"Руководитель разработки программного обеспечения"	"645н от 17.09.2014"	""	""
"287"	"195"	"06.018"	"Связь, информационные и коммуникационные технологии"	"Построение, эксплуатация и развитие телекоммуникационных сетей"	"Инженер связи (телекоммуникаций)"	"866н от 31.10.2014"	""	""
"288"	"197"	"06.019"	"Связь, информационные и коммуникационные технологии"	"Разработка технической документации и методического обеспечения продукции в сфере информационных технологий (ИТ)"	"Технический писатель (специалистпотехническойдокументациивобласти информационных технологий)"	"612н от 08.09.2014"	""	""
"289"	"206"	"06.020"	"Связь, информационные и коммуникационные технологии"	"Монтаж и эксплуатационно-техническое обслуживание линейно-кабельных сетей в соответствии с установленными техническими нормами"	"Кабельщик-спайщик"	"688н от 10.10.2014"	""	""
"290"	"233"	"06.022"	"Связь, информационные и коммуникационные технологии"	"Проектно-исследовательская деятельность в области информационных технологий"	"Системный аналитик"	"809н от 28.10.2014"	""	""
"291"	"462"	"06.023"	"Связь, информационные и коммуникационные технологии"	"Деятельность в области электро- и радиосвязи"	"Оператор связи"	"275н от 06.05.2015"	""	""
"292"	"562"	"06.024"	"Связь, информационные и коммуникационные технологии"	"Техническая поддержка клиентов при установке и эксплуатации информационно-коммуникационных (инфокоммуникационных) систем и/или их составляющих"	"Специалист по технической поддержке информационно-коммуникационных систем"	"688н от 05.10.2015"	""	""
"293"	"563"	"06.025"	"Связь, информационные и коммуникационные технологии"	"Разработка дизайна графических и пользовательских интерфейсов"	"Специалист по дизайну графических и пользовательских интерфейсов"	"689н от 05.10.2015"	""	""
"294"	"564"	"06.026"	"Связь, информационные и коммуникационные технологии"	"Администрирование информационно-коммуникационных (инфокоммуникационных) систем"	"Системный администратор информационно-коммуникационных систем"	"684н от 05.10.2015"	""	""
"295"	"565"	"06.027"	"Связь, информационные и коммуникационные технологии"	"Администрирование сетевых устройств информационно-коммуникационной (инфокоммуникационной) системы"	"Специалист по администрированию сетевых устройств информационно-коммуникационных систем"	"686н от 05.10.2015"	""	""
"296"	"566"	"06.028"	"Связь, информационные и коммуникационные технологии"	"Создание системного программного обеспечения"	"Системный программист"	"685н от 05.10.2015"	""	""
"297"	"568"	"06.029"	"Связь, информационные и коммуникационные технологии"	"Продажи информационно-коммуникационных (инфокоммуникационных) систем и/или их составляющих"	"Менеджер по продажам информационно-коммуникационных систем"	"687н от 05.10.2015"	""	""
"298"	"141"	"13.012"	"Сельское хозяйство"	"Ветеринарное обеспечение здоровья животных и человека"	"Ветеринарный врач"	"540н от 04.08.2014"	""	""
"299"	"110"	"13.001"	"Сельское хозяйство"	"Обеспечение технического сопровождения производственных процессов в сельском хозяйстве"	"Специалист в области механизации сельского хозяйства"	"340н от 21.05.2014"	""	""
"300"	"117"	"13.002"	"Сельское хозяйство"	"Производство продукции птицеводства"	"Птицевод"	"342н от 21.05.2014"	""	""
"301"	"118"	"13.003"	"Сельское хозяйство"	"Производство продукции животноводства"	"Животновод"	"325н от 19.05.2014"	""	""
"302"	"119"	"13.004"	"Сельское хозяйство"	"Выполнение доильных работ и первичной обработки молока с использованием специализированного оборудования"	"Оператор машинного доения"	"324н от 19.05.2014"	""	""
"303"	"123"	"13.006"	"Сельское хозяйство"	"Эксплуатация тракторов, комбайнов и сельскохозяйственных машин в условиях сельскохозяйственного производства"	"Тракторист-машинист сельскохозяйственного производства"	"362н от 04.06.2014"	""	""
"304"	"140"	"13.011"	"Сельское хозяйство"	"Обработка шкур"	"Обработчик шкур"	"542н от 04.08.2014"	""	""
"305"	"152"	"13.014"	"Сельское хозяйство"	"Производство меда и других продуктов пчеловодства"	"Пчеловод"	"617н от 08.09.2014"	""	""
"306"	"172"	"13.015"	"Сельское хозяйство"	"Ремонт машин и оборудования для сельского хозяйства"	"Слесарь по ремонту сельскохозяйственных машин и оборудования"	"627н от 08.09.2014"	""	""
"307"	"234"	"13.017"	"Сельское хозяйство"	"Организация и выполнение работ по производству продукции растениеводства"	"Агроном"	"857н от 11.11.2014"	""	""
"308"	"374"	"13.018"	"Сельское хозяйство"	"Эксплуатация мелиоративных систем"	"Специалист по эксплуатации мелиоративных систем"	"1152н от 25.12.2014"	""	""
"309"	"716"	"13.019"	"Сельское хозяйство"	"Профилактика, диагностика и лечение болезней животных и птиц"	"Ветеринарный фельдшер"	"1079н от 21.12.2015"	""	""
"310"	"722"	"13.020"	"Сельское хозяйство"	"Селекция в области племенного животноводства"	"Селекционер по племенному животноводству"	"1034н от 21.12.2015"	""	""
"311"	"549"	"33.010"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Производство кондитерской и шоколадной продукции в организациях питания"	"Кондитер"	"597н от 07.09.2015"	""	""
"312"	"336"	"33.002"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Предоставление бытовых косметических услуг"	"Специалист по предоставлению бытовых косметических услуг"	"1069н от 22.12.2014"	""	""
"313"	"357"	"33.003"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Предоставление маникюрных и педикюрных услуг"	"Специалист по предоставлению маникюрных и педикюрных услуг"	"1126н от 25.12.2014"	""	""
"314"	"461"	"33.005"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Техническая диагностика и контроль технического состояния автотранспортных средств при периодическом техническом осмотре"	"Специалист по техническому диагностированию и контролю технического состояния автотранспортных средств при периодическом техническом осмотре"	"187н от 23.03.2015"	""	""
"315"	"465"	"33.006"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Организация обслуживания гостей вином, прочими напитками"	"Сомелье/кавист"	"283н от 07.05.2015"	""	""
"316"	"467"	"33.007"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Управление гостиничным комплексом и иными средствами размещения"	"Руководитель/управляющий гостиничного комплекса/сети гостиниц"	"282н от 07.05.2015"	""	""
"317"	"468"	"33.008"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Управление предприятием питания"	"Руководитель предприятия питания"	"281н от 07.05.2015"	""	""
"318"	"557"	"33.011"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Производство блюд, напитков и кулинарных изделий в организациях питания"	"Повар"	"610н от 08.09.2015"	""	""
"319"	"570"	"33.012"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Оказание услуг по подбору персонала для юридических лиц"	"Специалист по подбору персонала (рекрутер)"	"717н от 09.10.2015"	""	""
"320"	"681"	"33.013"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Подача блюд и напитков в организациях питания"	"Официант/бармен"	"910н от 01.12.2015"	""	""
"321"	"682"	"33.014"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Производство хлебобулочной продукции в организациях питания"	"Пекарь"	"914н от 01.12.2015"	""	""
"322"	"698"	"33.015"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Ремонт и индивидуальный пошив швейных, трикотажных, меховых, кожаных изделий, головных уборов, изделий текстильной галантереи"	"Специалист по ремонту и индивидуальному пошиву швейных, трикотажных, меховых, кожаных изделий, головных уборов, изделий текстильной галантереи"	"1051н от 21.12.2015"	""	""
"323"	"699"	"33.016"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Моделирование и конструирование швейных, трикотажных, меховых, кожаных изделий по индивидуальным заказам"	"Специалист по моделированию и конструированию швейных, трикотажных, меховых, кожаных изделий по индивидуальным заказам"	"1124н от 24.12.2015"	""	""
"324"	"700"	"33.017"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Продажа оптических средств коррекции зрения"	"Продавец оптики"	"16н от 21.01.2016"	""	""
"325"	"764"	"33.018"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Ремонт и сервисное обслуживание часов"	"Работник по ремонту и сервисному обслуживанию часов"	"1163н от 28.12.2015"	""	""
"326"	"10"	"03.006"	"Социальное обслуживание"	"Содействие обеспечению и защите прав и законных интересов, социальных и иных государственных гарантий детям и иным лицам"	"Специалист органа опеки и попечительства в отношении несовершеннолетних"	"680н от 18.11.2013"	""	""
"327"	"867"	"08.029"	"Финансы и экономика"	"Организация индивидуального (персонифицированного) учета пенсионных прав застрахованных лиц"	"Специалист по организации персонифицированного учета пенсионных прав застрахованных лиц"	"801н от 29.10.2015"	""	""
"328"	"868"	"08.030"	"Финансы и экономика"	"Организация администрирования страховых взносов"	"Специалист по организации администрирования страховых взносов"	"788н от 28.10.2015"	""	""
"329"	"869"	"08.031"	"Финансы и экономика"	"Установление и выплата пенсий и иных выплат"	"Специалист по организации назначения и выплаты пенсии"	"785н от 28.10.2015"	""	""
"330"	"870"	"08.032"	"Финансы и экономика"	"Организация и установление выплат социального характера"	"Специалист по организации и установлению выплат социального характера"	"787н от 28.10.2015"	""	""
"331"	"484"	"11.011"	"Средства массовой информации, издательство и полиграфия"	"Производство кинофильмов, телефильмов, видеофильмов и телевизионных программ, деятельность в области телевизионного вещания"	"Специалист по видеомонтажу"	"332н от 29.05.2015"	""	""
"332"	"167"	"16.020"	"Строительство и жилищно-коммунальное хозяйство"	"Техническое обслуживание и ремонт воздушных и кабельных муниципальных линий электропередачи"	"Специалист по эксплуатации воздушных и кабельных муниципальных линий электропередачи"	"620н от 08.09.2014"	""	""
"333"	"403"	"16.052"	"Строительство и жилищно-коммунальное хозяйство"	"Монтаж лифтов, платформ подъемных для инвалидов, поэтажных эскалаторов (пассажирских конвейеров)"	"Монтажник лифтов, платформ подъемных для инвалидов, поэтажныхэскалаторов"	"1178н от 26.12.2014"	""	""
"334"	"62"	"16.005"	"Строительство и жилищно-коммунальное хозяйство"	"Техническое обслуживание и ремонт котельных, работающих на твердом топливе"	"Специалист по эксплуатации котлов, работающих на твердом топливе"	"192н от 07.04.2014"	""	""
"335"	"63"	"16.006"	"Строительство и жилищно-коммунальное хозяйство"	"Формирование эффективной системы сбора, транспортировки, переработки и утилизации отходов производства и потребления"	"Специалист в области обращения с отходами"	"2013н от 07.04.2014"	""	""
"336"	"76"	"16.012"	"Строительство и жилищно-коммунальное хозяйство"	"Эксплуатация котлов на газообразном, жидком топливе и электронагреве"	"Специалист по эксплуатации котлов на газообразном, жидком топливе иэлектронагреве"	"237н от 11.04.2014"	""	""
"337"	"79"	"16.015"	"Строительство и жилищно-коммунальное хозяйство"	"Техническое обслуживание и ремонт гидротехнических сооружений и оборудования водозабора"	"Специалист по эксплуатации водозаборных сооружений"	"245н от 11.04.2014"	""	""
"338"	"240"	"16.021"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение кровельных и гидроизоляционных работ"	"Кровельщик"	"860н от 31.10.2014"	""	""
"339"	"241"	"16.022"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение механизированных работ с применением автогрейдера"	"Машинист автогрейдера"	"931н от 21.11.2014"	""	""
"340"	"242"	"16.023"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение вспомогательных работ при проведении строительства и ремонта асфальтобетонных покрытий автомобильных дорог"	"Асфальтобетонщик"	"1098н от 22.12.2014"	""	""
"341"	"243"	"16.024"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение механизированных работ с применением асфальтоукладчика в условиях строительства автомобильных дорог, аэродромов и других сооружений"	"Машинист асфальтоукладчика"	"973н от 04.12.2014"	""	""
"342"	"260"	"16.026"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение арматурных работ"	"Арматурщик"	"1087н от 22.12.2014"	""	""
"343"	"262"	"16.028"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение механизированных работ с применением экскаватора"	"Машинист экскаватора"	"931н от 21.11.2014"	""	""
"344"	"263"	"16.029"	"Строительство и жилищно-коммунальное хозяйство"	"Монтаж систем вентиляции, кондиционирования воздуха, пневмотранспорта и аспирации"	"Монтажник систем вентиляции и кондиционирования воздуха"	"959н от 28.11.2014"	""	""
"345"	"264"	"16.030"	"Строительство и жилищно-коммунальное хозяйство"	"Монтаж котлов, котельно-вспомогательного оборудования и технологических трубопроводов котельных"	"Монтажник оборудования котельных"	"929н от 21.11.2014"	""	""
"346"	"265"	"16.031"	"Строительство и жилищно-коммунальное хозяйство"	"Обеспечение строительного производства строительными машинами и механизмами"	"Специалист в области обеспечения строительного производства строительными машинами и механизмами"	"975н от 04.12.2014"	""	""
"347"	"266"	"16.032"	"Строительство и жилищно-коммунальное хозяйство"	"Производственно-техническое и технологическое обеспечение строительного производства"	"Специалист в области производственно-технического и технологического обеспечения строительного производства"	"943н от 27.11.2014"	""	""
"348"	"267"	"16.033"	"Строительство и жилищно-коммунальное хозяйство"	"Планово-экономическое обеспечение строительного производства"	"Специалист в области планово-экономического обеспечения строительногопроизводства"	"983н от 08.12.2014"	""	""
"349"	"312"	"16.035"	"Строительство и жилищно-коммунальное хозяйство"	"Настилка и ремонт паркетных полов"	"Паркетчик"	"1092н от 22.12.2014"	""	""
"350"	"313"	"16.036"	"Строительство и жилищно-коммунальное хозяйство"	"Гидроизоляция подземных сооружений"	"Изолировщик на подземных работах в строительстве"	"1063н от 22.12.2014"	""	""
"351"	"314"	"16.037"	"Строительство и жилищно-коммунальное хозяйство"	"Операторское обслуживание лифтов, платформ подъемных для инвалидов, поэтажных эскалаторов (пассажирских конвейеров)"	"Лифтер-оператор по обслуживанию лифтов и платформ подъемных"	"1082н от 22.12.2014"	""	""
"352"	"322"	"16.038"	"Строительство и жилищно-коммунальное хозяйство"	"Управление строительной организацией"	"Руководитель строительной организации"	"1182н от 26.12.2014"	""	""
"353"	"330"	"16.039"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение работ при остеклении"	"Стекольщик"	"1062н от 22.12.2014"	""	""
"354"	"332"	"16.041"	"Строительство и жилищно-коммунальное хозяйство"	"Управление микротоннельным проходческим комплексом в строительстве"	"Оператор по управлению микротоннельным проходческим комплексом встроительстве"	"1072н от 22.12.2014"	""	""
"355"	"333"	"16.042"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение работ при устройстве и ремонте мостовых, берегоукрепительных и выправительных сооружений всех типов"	"Мостовщик"	"1096н от 22.12.2014"	""	""
"356"	"346"	"16.045"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение слесарных работ на строительной площадке"	"Слесарь строительный"	"1137н от 25.12.2014"	""	""
"357"	"347"	"16.046"	"Строительство и жилищно-коммунальное хозяйство"	"Окрашивание наружных и внутренних поверхностей зданий и сооружений, оклеивание стен и потолков зданий обоями"	"Маляр строительный"	"1138н от 25.12.2014"	""	""
"358"	"348"	"16.047"	"Строительство и жилищно-коммунальное хозяйство"	"Монтажные работы в строительстве"	"Монтажник бетонных и металлических конструкций"	"185н от 23.03.2015"	""	""
"359"	"350"	"16.048"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение работ по кладке, ремонту и монтажу каменных конструкций"	"Каменщик"	"1150н от 25.12.2014"	""	""
"360"	"361"	"16.050"	"Строительство и жилищно-коммунальное хозяйство"	"Техническое обслуживание и ремонт поэтажных эскалаторов (пассажирских конвейеров)"	"Электромеханик по эксплуатации, техническому обслуживанию и ремонту эскалаторов и пассажирских конвейеров"	"1160н от 26.12.2014"	""	""
"361"	"362"	"16.051"	"Строительство и жилищно-коммунальное хозяйство"	"Техническое обслуживание, ремонт и монтаж оборудования диспетчерских систем, контролирующих работу лифтов и инженерного оборудования зданий и сооружений"	"Специалист по оборудованию диспетчерского контроля"	"1123н от 25.12.2014"	""	""
"362"	"36"	"16.009"	"Строительство и жилищно-коммунальное хозяйство"	"Деятельность по управлению государственным, муниципальным и частным жилищным фондами"	"Специалист по управлению жилищным фондом"	"233н от 11.04.2014"	""	""
"363"	"410"	"16.053"	"Строительство и жилищно-коммунальное хозяйство"	"Опалубочные работы в строительстве"	"Монтажник опалубочных систем"	"17н от 16.01.2015"	""	""
"364"	"417"	"16.054"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение работ по устройству ограждающих конструкций, ремонту, реконструкции и отделке внутренних и наружных поверхностей зданий и сооружений"	"Монтажник каркасно-обшивных конструкций"	"150н от 10.03.2015"	""	""
"365"	"418"	"16.055"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение работ при оштукатуривании поверхностей, при устройстве наливных стяжек пола и СФТК"	"Штукатур"	"148н от 10.03.2015"	""	""
"366"	"438"	"16.056"	"Строительство и жилищно-коммунальное хозяйство"	"Эксплуатация и контроль подачи воды в водозаборные сооружения"	"Оператор водозаборных сооружений"	"158н от 12.03.2015"	""	""
"367"	"451"	"16.057"	"Строительство и жилищно-коммунальное хозяйство"	"Планирование, координация и контроль экономической деятельности организаций водоснабжения и водоотведения"	"Специалист планово-экономического сопровождения деятельности организации водоснабжения и водоотведения"	"166н от 19.03.2015"	""	""
"368"	"457"	"16.058"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение механизированных работ на трубоукладчиках с двигателями различной мощности"	"Машинист трубоукладчика"	"205н от 31.03.2015"	""	""
"369"	"458"	"16.059"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение общестроительных работ, эксплуатация, обслуживание гидротехнических сооружений и мелиоративных систем, выполнение ремонта на них"	"Гидротехник в строительстве"	"237н от 22.04.2015"	""	""
"370"	"474"	"16.060"	"Строительство и жилищно-коммунальное хозяйство"	"Формирование цен и тарифов на работы и услуги в жилищно-коммунальном хозяйстве"	"Специалист в области ценообразования и тарифного регулирования в жилищно-коммунальном хозяйстве"	"366н от 08.06.2015"	""	""
"371"	"486"	"16.062"	"Строительство и жилищно-коммунальное хозяйство"	"Работы при монтаже турбоустановок"	"Монтажник турбоустановок"	"252н от 27.04.2015"	""	""
"372"	"555"	"16.063"	"Строительство и жилищно-коммунальное хозяйство"	"Осуществление химического анализа воды в системах водоснабжения, водоотведения и теплоснабжения"	"Специалист по химическому анализу воды в системах водоснабжения, водоотведения, теплоснабжения"	"640н от 15.09.2015"	""	""
"373"	"717"	"16.064"	"Строительство и жилищно-коммунальное хозяйство"	"Проектирование тепловых сетей"	"Инженер-проектировщик тепловых сетей"	"1083н от 21.12.2015"	""	""
"374"	"718"	"16.065"	"Строительство и жилищно-коммунальное хозяйство"	"Проектирование технологических решений котельных, центральных тепловых пунктов, малых теплоэлектроцентралей"	"Инженер-проектировщик технологических решений котельных, центральных тепловых пунктов и малых теплоэлектроцентралей"	"1082н от 21.12.2015"	""	""
"375"	"719"	"16.066"	"Строительство и жилищно-коммунальное хозяйство"	"Проектирование насосных станций систем водоснабжения и водоотведения"	"Инженер-проектировщик насосных станций систем водоснабжения и водоотведения"	"1085н от 21.12.2015"	""	""
"376"	"71"	"16.008"	"Строительство и жилищно-коммунальное хозяйство"	"Техническое обслуживание и ремонт наружных газопроводов низкого давления"	"Специалист по эксплуатации наружных газопроводов низкого давления"	"224н от 11.04.2014"	""	""
"377"	"720"	"16.067"	"Строительство и жилищно-коммунальное хозяйство"	"Проектирование сооружений очистки сточных вод"	"Инженер-проектировщик сооружений очистки сточных вод"	"1084н от 21.12.2015"	""	""
"378"	"721"	"16.068"	"Строительство и жилищно-коммунальное хозяйство"	"Проектирование газооборудования технологических установок, котельных и малых теплоэлектроцентралей"	"Инженер-проектировщик газооборудования технологических установок, котельных и малых теплоэлектроцентралей"	"1086н от 21.12.2015"	""	""
